Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_036033_20220111_20220123_02_T1,LC08_L1TP_036033_20220111_20220123_02_T1,LC80360332022011LGN00,2022/01/11,T1,2, 036, 033, 036, 033,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-11 17:56:12.420298,2022-01-11 17:56:44.190297,LGN,DAY,   0.35,   0.35,1020,5,    7.349,    4.929,    5.450,LPGS_15.6.0,25.90540031,157.03634586,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,38°54'15.73"N,109°18'49.79"W,39°57'39.78"N,110°37'48.04"W,39°55'17.29"N,107°56'54.38"W,37°51'37.87"N,110°38'26.74"W,37°49'25.57"N,108°02'12.95"W, 38.90437,-109.31383, 39.96105,-110.63001, 39.92147,-107.94844, 37.86052,-110.64076, 37.82377,-108.03693,LC08_L2SP_036033_20220111_20220123_02_T1,LC80360332022011LGN00
LC08_L2SP_036034_20220111_20220123_02_T1,LC08_L1TP_036034_20220111_20220123_02_T1,LC80360342022011LGN00,2022/01/11,T1,2, 036, 034, 036, 034,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-11 17:56:36.307102,2022-01-11 17:57:08.077101,LGN,DAY,  13.85,  13.85,1064,5,    8.143,    5.626,    5.887,LPGS_15.6.0,27.11528272,156.42771086,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'28.49"N,109°44'50.42"W,38°31'44"N,111°02'49.34"W,38°30'01.30"N,108°24'54.94"W,36°25'30.32"N,111°02'44.66"W,36°23'55.10"N,108°29'11.87"W, 37.47458,-109.74734, 38.52889,-111.04704, 38.50036,-108.41526, 36.42509,-111.04574, 36.39864,-108.48663,LC08_L2SP_036034_20220111_20220123_02_T1,LC80360342022011LGN00
LC09_L2SP_035033_20220112_20230502_02_T1,LC09_L1TP_035033_20220112_20230502_02_T1,LC90350332022012LGN02,2022/01/12,T1,2, 035, 033, 035, 033,NADIR,   0.000,2023/05/02,2023/05/02,2022-01-12 17:50:01,2022-01-12 17:50:33,LGN,DAY,  23.03,  23.03,667,5,    8.318,    5.729,    6.031,LPGS_16.2.0,26.02758850,156.87592742,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'15.26"N,107°46'36.77"W,39°56'12.48"N,109°12'04.28"W,40°00'14.58"N,106°26'23.46"W,37°46'56.53"N,109°04'33.89"W,37°50'40.81"N,106°23'48.62"W, 38.90424,-107.77688, 39.93680,-109.20119, 40.00405,-106.43985, 37.78237,-109.07608, 37.84467,-106.39684,LC09_L2SP_035033_20220112_20230502_02_T1,LC90350332022012LGN02
LC09_L2SP_035034_20220112_20230502_02_T1,LC09_L1TP_035034_20220112_20230502_02_T1,LC90350342022012LGN02,2022/01/12,T1,2, 035, 034, 035, 034,NADIR,   0.000,2023/05/02,2023/05/02,2022-01-12 17:50:25,2022-01-12 17:50:57,LGN,DAY,   3.27,   3.27,696,5,    7.047,    4.584,    5.352,LPGS_16.2.0,27.23533848,156.26345553,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,37°28'27.44"N,108°12'37.30"W,38°31'56.89"N,109°28'26.72"W,38°28'10.67"N,106°52'22.30"W,36°27'03.71"N,109°30'57.13"W,36°23'33.79"N,106°59'07.91"W, 37.47429,-108.21036, 38.53247,-109.47409, 38.46963,-106.87286, 36.45103,-109.51587, 36.39272,-106.98553,LC09_L2SP_035034_20220112_20230502_02_T1,LC90350342022012LGN02
LC09_L2SP_035035_20220112_20230502_02_T1,LC09_L1TP_035035_20220112_20230502_02_T1,LC90350352022012LGN02,2022/01/12,T1,2, 035, 035, 035, 035,NADIR,   0.000,2023/05/02,2023/05/02,2022-01-12 17:50:49,2022-01-12 17:51:21,LGN,DAY,   1.33,   1.33,1013,5,    6.374,    4.271,    4.731,LPGS_16.2.0,28.43750847,155.63885643,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,36°02'34.94"N,108°37'52.54"W,37°05'55"N,109°52'40.94"W,37°02'48.66"N,107°19'19.81"W,35°00'49.07"N,109°54'26.14"W,34°57'56.38"N,107°25'03.76"W, 36.04304,-108.63126, 37.09861,-109.87804, 37.04685,-107.32217, 35.01363,-109.90726, 34.96566,-107.41771,LC09_L2SP_035035_20220112_20230502_02_T1,LC90350352022012LGN02
LC08_L2SP_034031_20220113_20220123_02_T1,LC08_L1TP_034031_20220113_20220123_02_T1,LC80340312022013LGN00,2022/01/13,T1,2, 034, 031, 034, 031,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-13 17:43:02.636455,2022-01-13 17:43:34.406455,LGN,DAY,  30.08,  30.08,410,5,    8.469,    6.138,    5.835,LPGS_15.6.0,23.73439806,157.93338075,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'35.35"N,105°18'51.44"W,42°48'36"N,106°44'56.47"W,42°49'04.87"N,103°53'39.01"W,40°40'34.64"N,106°41'31.34"W,40°41'01.46"N,103°55'48.79"W, 41.75982,-105.31429, 42.81000,-106.74902, 42.81802,-103.89417, 40.67629,-106.69204, 40.68374,-103.93022,LC08_L2SP_034031_20220113_20220123_02_T1,LC80340312022013LGN00
LC08_L2SP_034032_20220113_20220123_02_T1,LC08_L1TP_034032_20220113_20220123_02_T1,LC80340322022013LGN00,2022/01/13,T1,2, 034, 032, 034, 032,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-13 17:43:26.527495,2022-01-13 17:43:58.297494,LGN,DAY,   3.82,   3.82,418,5,    8.458,    5.755,    6.197,LPGS_15.6.0,24.95016863,157.33502700,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.72"N,105°46'35.33"W,41°22'43.14"N,107°11'14.10"W,41°23'52.19"N,104°23'32.28"W,39°14'32.10"N,107°07'09.70"W,39°15'36.18"N,104°24'40.25"W, 40.33270,-105.77648, 41.37865,-107.18725, 41.39783,-104.39230, 39.24225,-107.11936, 39.26005,-104.41118,LC08_L2SP_034032_20220113_20220123_02_T1,LC80340322022013LGN00
LC08_L2SP_034033_20220113_20220123_02_T1,LC08_L1TP_034033_20220113_20220123_02_T1,LC80340332022013LGN00,2022/01/13,T1,2, 034, 033, 034, 033,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-13 17:43:50.410062,2022-01-13 17:44:22.180062,LGN,DAY,   3.14,   3.14,566,5,    8.081,    5.383,    6.027,LPGS_15.6.0,26.16069836,156.72895738,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.42"N,106°13'24.71"W,39°56'54.38"N,107°36'41.47"W,39°58'40.04"N,104°52'33.10"W,37°48'34.06"N,107°32'03.59"W,37°50'12.01"N,104°52'46.31"W, 38.90456,-106.22353, 39.94844,-107.61152, 39.97779,-104.87586, 37.80946,-107.53433, 37.83667,-104.87953,LC08_L2SP_034033_20220113_20220123_02_T1,LC80340332022013LGN00
LC08_L2SP_034034_20220113_20220123_02_T1,LC08_L1TP_034034_20220113_20220123_02_T1,LC80340342022013LGN00,2022/01/13,T1,2, 034, 034, 034, 034,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-13 17:44:14.305338,2022-01-13 17:44:46.075338,LGN,DAY,   2.30,   2.30,354,5,    7.947,    5.747,    5.489,LPGS_15.6.0,27.36661548,156.11233040,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.34"N,106°39'25.88"W,38°30'51.05"N,108°01'23.81"W,38°33'09.86"N,105°20'22.96"W,36°22'21.79"N,107°56'17.70"W,36°24'30.31"N,105°19'48.47"W, 37.47426,-106.65719, 38.51418,-108.02328, 38.55274,-105.33971, 36.37272,-107.93825, 36.40842,-105.33013,LC08_L2SP_034034_20220113_20220123_02_T1,LC80340342022013LGN00
LC08_L2SP_034035_20220113_20220123_02_T1,LC08_L1TP_034035_20220113_20220123_02_T1,LC80340352022013LGN00,2022/01/13,T1,2, 034, 035, 034, 035,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-13 17:44:38.192142,2022-01-13 17:45:09.962141,LGN,DAY,   3.88,   3.88,820,5,    6.135,    4.212,    4.460,LPGS_15.6.0,28.56642101,155.48352619,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.34"N,107°04'41.70"W,37°04'53.33"N,108°25'27.26"W,37°07'41.99"N,105°47'21.01"W,34°56'15.47"N,108°19'57.54"W,34°58'51.42"N,105°46'04.87"W, 36.04315,-107.07825, 37.08148,-108.42424, 37.12833,-105.78917, 34.93763,-108.33265, 34.98095,-105.76802,LC08_L2SP_034035_20220113_20220123_02_T1,LC80340352022013LGN00
LC09_L2SP_033034_20220114_20230502_02_T1,LC09_L1TP_033034_20220114_20230502_02_T1,LC90330342022014LGN01,2022/01/14,T1,2, 033, 034, 033, 034,NADIR,   0.000,2023/05/02,2023/05/02,2022-01-14 17:38:03,2022-01-14 17:38:35,LGN,DAY,  10.87,  10.87,674,5,    6.932,    4.519,    5.256,LPGS_16.2.0,27.50061279,155.94791396,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'27.52"N,105°07'14.59"W,38°31'11.68"N,106°27'03.92"W,38°31'21.68"N,103°47'39.62"W,36°24'01.94"N,106°24'38.48"W,36°24'11.23"N,103°49'40.48"W, 37.47431,-105.12072, 38.51991,-106.45109, 38.52269,-103.79434, 36.40054,-106.41069, 36.40312,-103.82791,LC09_L2SP_033034_20220114_20230502_02_T1,LC90330342022014LGN01
LC09_L2SP_033035_20220114_20230502_02_T1,LC09_L1TP_033035_20220114_20230502_02_T1,LC90330352022014LGN01,2022/01/14,T1,2, 033, 035, 033, 035,NADIR,   0.000,2023/05/02,2023/05/02,2022-01-14 17:38:27,2022-01-14 17:38:59,LGN,DAY,   9.78,   9.78,690,5,    6.709,    4.422,    5.046,LPGS_16.2.0,28.69805669,155.31478547,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'35.38"N,105°32'30.41"W,37°05'12.08"N,106°51'19.19"W,37°05'55.72"N,104°14'45.67"W,34°57'52.34"N,106°48'22.36"W,34°58'32.70"N,104°15'57.56"W, 36.04316,-105.54178, 37.08669,-106.85533, 37.09881,-104.24602, 34.96454,-106.80621, 34.97575,-104.26599,LC09_L2SP_033035_20220114_20230502_02_T1,LC90330352022014LGN01
LC08_L2SP_032031_20220115_20220123_02_T1,LC08_L1TP_032031_20220115_20220123_02_T1,LC80320312022015LGN00,2022/01/15,T1,2, 032, 031, 032, 031,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-15 17:30:40.554265,2022-01-15 17:31:12.324265,LGN,DAY,   0.05,   0.05,809,5,    5.783,    4.001,    4.176,LPGS_15.6.0,24.02612085,157.63946880,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.85"N,102°13'27.59"W,42°49'31.08"N,103°34'29.06"W,42°45'23.72"N,100°47'11.94"W,40°44'04.20"N,103°37'13.12"W,40°40'14.23"N,100°55'15.46"W, 41.75968,-102.22433, 42.82530,-103.57474, 42.75659,-100.78665, 40.73450,-103.62031, 40.67062,-100.92096,LC08_L2SP_032031_20220115_20220123_02_T1,LC80320312022015LGN00
LC08_L2SP_032032_20220115_20220123_02_T1,LC08_L1TP_032032_20220115_20220123_02_T1,LC80320322022015LGN00,2022/01/15,T1,2, 032, 032, 032, 032,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-15 17:31:04.441069,2022-01-15 17:31:36.211069,LGN,DAY,   0.26,   0.26,504,5,    7.280,    4.861,    5.419,LPGS_15.6.0,25.23758868,157.03355241,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.01"N,102°41'10.82"W,41°23'33.07"N,104°00'56.02"W,41°20'12.19"N,101°17'04.70"W,39°18'03.13"N,104°02'43.87"W,39°14'56.47"N,101°23'50.64"W, 40.33278,-102.68634, 41.39252,-104.01556, 41.33672,-101.28464, 39.30087,-104.04552, 39.24902,-101.39740,LC08_L2SP_032032_20220115_20220123_02_T1,LC80320322022015LGN00
LC08_L2SP_032033_20220115_20220123_02_T1,LC08_L1TP_032033_20220115_20220123_02_T1,LC80320332022015LGN00,2022/01/15,T1,2, 032, 033, 032, 033,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-15 17:31:28.332109,2022-01-15 17:32:00.102108,LGN,DAY,   0.28,   0.28,622,5,    7.991,    5.156,    6.104,LPGS_15.6.0,26.44416677,156.41918500,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.16"N,103°08'00.92"W,39°57'46.91"N,104°26'50.46"W,39°55'09.55"N,101°46'10.42"W,37°51'45.18"N,104°27'48.24"W,37°49'19.09"N,101°51'47.59"W, 38.90421,-103.13359, 39.96303,-104.44735, 39.91932,-101.76956, 37.86255,-104.46340, 37.82197,-101.86322,LC08_L2SP_032033_20220115_20220123_02_T1,LC80320332022015LGN00
LC08_L2SP_032034_20220115_20220123_02_T1,LC08_L1TP_032034_20220115_20220123_02_T1,LC80320342022015LGN00,2022/01/15,T1,2, 032, 034, 032, 034,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-15 17:31:52.218912,2022-01-15 17:32:23.988912,LGN,DAY,   3.48,   3.48,740,5,    7.130,    4.408,    5.604,LPGS_15.6.0,27.64525854,155.79444303,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.70"N,103°34'01.38"W,38°31'43.75"N,104°51'40.25"W,38°29'46.32"N,102°13'59.23"W,36°25'39.83"N,104°51'54.04"W,36°23'50.93"N,102°18'33.88"W, 37.47436,-103.56705, 38.52882,-104.86118, 38.49620,-102.23312, 36.42773,-104.86501, 36.39748,-102.30941,LC08_L2SP_032034_20220115_20220123_02_T1,LC80320342022015LGN00
LC08_L2SP_032035_20220115_20220123_02_T1,LC08_L1TP_032035_20220115_20220123_02_T1,LC80320352022015LGN00,2022/01/15,T1,2, 032, 035, 032, 035,NADIR,   0.000,2022/01/23,2022/01/23,2022-01-15 17:32:16.10148,2022-01-15 17:32:47.87148,LGN,DAY,   3.23,   3.23,911,5,    6.884,    4.498,    5.210,LPGS_15.6.0,28.84022218,155.15705578,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.64"N,103°59'16.87"W,37°05'43.80"N,105°15'56.05"W,37°04'23.45"N,102°41'01.86"W,34°59'28.39"N,105°15'30.96"W,34°58'13.94"N,102°44'40.60"W, 36.04351,-103.98802, 37.09550,-105.26557, 37.07318,-102.68385, 34.99122,-105.25860, 34.97054,-102.74461,LC08_L2SP_032035_20220115_20220123_02_T1,LC80320352022015LGN00
LC09_L2SP_031033_20220116_20230501_02_T1,LC09_L1TP_031033_20220116_20230501_02_T1,LC90310332022016LGN01,2022/01/16,T1,2, 031, 033, 031, 033,NADIR,   0.000,2023/05/01,2023/05/01,2022-01-16 17:25:19,2022-01-16 17:25:50,LGN,DAY,   9.55,   9.55,471,5,    6.601,    4.246,    5.054,LPGS_16.2.0,26.59442390,156.25887265,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,14,WGS84,WGS84,38°54'15.26"N,101°36'04"W,39°56'15.90"N,103°01'20.10"W,40°00'02.66"N,100°15'37.94"W,37°47'07.98"N,102°54'09.36"W,37°50'38.04"N,100°13'22.58"W, 38.90424,-101.60111, 39.93775,-103.02225, 40.00074,-100.26054, 37.78555,-102.90260, 37.84390,-100.22294,LC09_L2SP_031033_20220116_20230501_02_T1,LC90310332022016LGN01
LC09_L2SP_031034_20220116_20230501_02_T1,LC09_L1TP_031034_20220116_20230501_02_T1,LC90310342022016LGN01,2022/01/16,T1,2, 031, 034, 031, 034,NADIR,   0.000,2023/05/01,2023/05/01,2022-01-16 17:25:42,2022-01-16 17:26:14,LGN,DAY,   0.23,   0.23,479,5,    7.622,    4.969,    5.780,LPGS_16.2.0,27.79299976,155.62984040,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.70"N,102°02'04.02"W,38°31'57.76"N,103°17'42.43"W,38°27'57.24"N,100°41'39.70"W,36°27'24.66"N,103°20'30.05"W,36°23'41.42"N,100°48'41.76"W, 37.47464,-102.03445, 38.53271,-103.29512, 38.46590,-100.69436, 36.45685,-103.34168, 36.39484,-100.81160,LC09_L2SP_031034_20220116_20230501_02_T1,LC90310342022016LGN01
LC09_L2SP_031035_20220116_20230501_02_T1,LC09_L1TP_031035_20220116_20230501_02_T1,LC90310352022016LGN01,2022/01/16,T1,2, 031, 035, 031, 035,NADIR,   0.000,2023/05/01,2023/05/01,2022-01-16 17:26:06,2022-01-16 17:26:38,LGN,DAY,   0.03,   0.03,691,5,    6.629,    4.400,    4.957,LPGS_16.2.0,28.98586975,154.98786303,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'36.49"N,102°27'19.22"W,37°05'58.13"N,103°41'56.80"W,37°02'38.36"N,101°08'49.13"W,35°01'02.42"N,103°43'58.58"W,34°57'57.28"N,101°14'48.98"W, 36.04347,-102.45534, 37.09948,-103.69911, 37.04399,-101.14698, 35.01734,-103.73294, 34.96591,-101.24694,LC09_L2SP_031035_20220116_20230501_02_T1,LC90310352022016LGN01
LC09_L2SP_036032_20220119_20230501_02_T1,LC09_L1TP_036032_20220119_20230501_02_T1,LC90360322022019LGN01,2022/01/19,T1,2, 036, 032, 036, 032,NADIR,   0.000,2023/05/01,2023/05/01,2022-01-19 17:55:50,2022-01-19 17:56:21,LGN,DAY,  15.13,  15.13,853,5,    7.068,    4.811,    5.178,LPGS_16.2.0,25.89898127,156.41915323,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,40°19'58.22"N,108°53'06.79"W,41°23'29"N,110°13'12.43"W,41°20'25.15"N,107°29'06.65"W,39°17'48.95"N,110°14'37.97"W,39°14'58.13"N,107°35'31.24"W, 40.33284,-108.88522, 41.39139,-110.22012, 41.34032,-107.48518, 39.29693,-110.24388, 39.24948,-107.59201,LC09_L2SP_036032_20220119_20230501_02_T1,LC90360322022019LGN01
LC09_L2SP_036033_20220119_20230501_02_T1,LC09_L1TP_036033_20220119_20230501_02_T1,LC90360332022019LGN01,2022/01/19,T1,2, 036, 033, 036, 033,NADIR,   0.000,2023/05/01,2023/05/01,2022-01-19 17:56:13,2022-01-19 17:56:45,LGN,DAY,   8.16,   8.16,1049,5,    7.139,    4.829,    5.259,LPGS_16.2.0,27.09661005,155.78696988,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,38°54'15.91"N,109°19'56.03"W,39°57'40.03"N,110°39'03.92"W,39°55'19.27"N,107°58'10.13"W,37°51'38.09"N,110°39'40.39"W,37°49'27.41"N,108°03'26.50"W, 38.90442,-109.33223, 39.96112,-110.65109, 39.92202,-107.96948, 37.86058,-110.66122, 37.82428,-108.05736,LC09_L2SP_036033_20220119_20230501_02_T1,LC90360332022019LGN01
LC09_L2SP_036034_20220119_20230501_02_T1,LC09_L1TP_036034_20220119_20230501_02_T1,LC90360342022019LGN01,2022/01/19,T1,2, 036, 034, 036, 034,NADIR,   0.000,2023/05/01,2023/05/01,2022-01-19 17:56:37,2022-01-19 17:57:09,LGN,DAY,  22.14,  22.14,1105,5,    7.787,    5.229,    5.769,LPGS_16.2.0,28.28851006,155.14357961,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,37°28'28.45"N,109°45'56.02"W,38°31'34.25"N,111°03'51.30"W,38°29'52.94"N,108°25'57.14"W,36°25'30.29"N,111°03'44.89"W,36°23'56.36"N,108°30'12.02"W, 37.47457,-109.76556, 38.52618,-111.06425, 38.49804,-108.43254, 36.42508,-111.06247, 36.39899,-108.50334,LC09_L2SP_036034_20220119_20230501_02_T1,LC90360342022019LGN01
LC08_L2SP_035031_20220120_20220127_02_T1,LC08_L1TP_035031_20220120_20220127_02_T1,LC80350312022020LGN00,2022/01/20,T1,2, 035, 031, 035, 031,NADIR,   0.000,2022/01/27,2022/01/27,2022-01-20 17:49:11.347383,2022-01-20 17:49:43.117382,LGN,DAY,   2.97,   2.97,604,5,    8.041,    5.533,    5.835,LPGS_15.6.0,24.88034510,156.89879440,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.09"N,106°51'34.85"W,42°47'56.87"N,108°20'00.46"W,42°50'48.44"N,105°27'01.33"W,40°38'46.93"N,108°13'26"W,40°41'26.05"N,105°26'07.94"W, 41.75947,-106.85968, 42.79913,-108.33346, 42.84679,-105.45037, 40.64637,-108.22389, 40.69057,-105.43554,LC08_L2SP_035031_20220120_20220127_02_T1,LC80350312022020LGN00
LC08_L2SP_035032_20220120_20220127_02_T1,LC08_L1TP_035032_20220120_20220127_02_T1,LC80350322022020LGN00,2022/01/20,T1,2, 035, 032, 035, 032,NADIR,   0.000,2022/01/27,2022/01/27,2022-01-20 17:49:35.234186,2022-01-20 17:50:07.004186,LGN,DAY,   5.94,   5.94,743,5,    8.166,    5.785,    5.763,LPGS_15.6.0,26.08118315,156.27086738,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.29"N,107°19'18.05"W,41°22'11.96"N,108°46'20.06"W,41°25'40.69"N,105°56'48.01"W,39°12'53.96"N,108°39'14.83"W,39°16'07.46"N,105°55'01.02"W, 40.33258,-107.32168, 41.36999,-108.77224, 41.42797,-105.94667, 39.21499,-108.65412, 39.26874,-105.91695,LC08_L2SP_035032_20220120_20220127_02_T1,LC80350322022020LGN00
LC08_L2SP_035033_20220120_20220127_02_T1,LC08_L1TP_035033_20220120_20220127_02_T1,LC80350332022020LGN00,2022/01/20,T1,2, 035, 033, 035, 033,NADIR,   0.000,2022/01/27,2022/01/27,2022-01-20 17:49:59.116754,2022-01-20 17:50:30.886754,LGN,DAY,   1.19,   1.19,818,5,    7.539,    5.272,    5.389,LPGS_15.6.0,27.27647328,155.63394907,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.73"N,107°46'07.03"W,39°56'13.38"N,109°11'39.08"W,40°00'15.05"N,106°25'45.52"W,37°46'57.36"N,109°04'09.41"W,37°50'41.24"N,106°23'11.80"W, 38.90437,-107.76862, 39.93705,-109.19419, 40.00418,-106.42931, 37.78260,-109.06928, 37.84479,-106.38661,LC08_L2SP_035033_20220120_20220127_02_T1,LC80350332022020LGN00
LC08_L2SP_035034_20220120_20220127_02_T1,LC08_L1TP_035034_20220120_20220127_02_T1,LC80350342022020LGN00,2022/01/20,T1,2, 035, 034, 035, 034,NADIR,   0.000,2022/01/27,2022/01/27,2022-01-20 17:50:23.003558,2022-01-20 17:50:54.773558,LGN,DAY,   0.95,   0.95,727,5,    6.722,    4.468,    5.022,LPGS_15.6.0,28.46597802,154.98540073,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'28.60"N,108°12'07.60"W,38°32'06.14"N,109°27'49.36"W,38°28'19.09"N,106°51'44.68"W,36°27'03.28"N,109°30'20.99"W,36°23'32.57"N,106°58'31.87"W, 37.47461,-108.20211, 38.53504,-109.46371, 38.47197,-106.86241, 36.45091,-109.50583, 36.39238,-106.97552,LC08_L2SP_035034_20220120_20220127_02_T1,LC80350342022020LGN00
LC08_L2SP_035035_20220120_20220127_02_T1,LC08_L1TP_035035_20220120_20220127_02_T1,LC80350352022020LGN00,2022/01/20,T1,2, 035, 035, 035, 035,NADIR,   0.000,2022/01/27,2022/01/27,2022-01-20 17:50:46.890362,2022-01-20 17:51:18.660361,LGN,DAY,   1.44,   1.44,1073,5,    5.846,    4.004,    4.259,LPGS_15.6.0,29.64928897,154.32320676,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'36.24"N,108°37'22.94"W,37°06'04.50"N,109°52'16.50"W,37°02'57.62"N,107°18'55.12"W,35°00'48.85"N,109°54'02.45"W,34°57'55.69"N,107°24'40.14"W, 36.04340,-108.62304, 37.10125,-109.87125, 37.04934,-107.31531, 35.01357,-109.90068, 34.96547,-107.41115,LC08_L2SP_035035_20220120_20220127_02_T1,LC80350352022020LGN00
LC09_L2SP_034035_20220121_20230430_02_T1,LC09_L1TP_034035_20220121_20230430_02_T1,LC90340352022021LGN01,2022/01/21,T1,2, 034, 035, 034, 035,NADIR,   0.000,2023/04/30,2023/04/30,2022-01-21 17:44:40,2022-01-21 17:45:12,LGN,DAY,  27.51,  27.51,809,5,    5.507,    3.897,    3.891,LPGS_16.2.0,29.82928895,154.15367621,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'34.98"N,107°04'00"W,37°04'41.16"N,108°26'51.72"W,37°07'31.69"N,105°48'46.01"W,34°56'22.92"N,108°21'20.59"W,34°59'00.64"N,105°47'27.78"W, 36.04305,-107.10000, 37.07810,-108.44770, 37.12547,-105.81278, 34.93970,-108.35572, 34.98351,-105.79105,LC09_L2SP_034035_20220121_20230430_02_T1,LC90340352022021LGN01
LC08_L2SP_033031_20220122_20220128_02_T1,LC08_L1TP_033031_20220122_20220128_02_T1,LC80330312022022LGN00,2022/01/22,T1,2, 033, 031, 033, 031,NADIR,   0.000,2022/01/28,2022/01/28,2022-01-22 17:36:48.858607,2022-01-22 17:37:20.628607,LGN,DAY,  17.88,  17.88,501,5,    6.787,    4.857,    4.741,LPGS_15.6.0,25.26578620,156.60601202,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'35.21"N,103°46'07.97"W,42°49'04.26"N,105°09'36.90"W,42°47'13.38"N,102°20'22.49"W,40°42'17.28"N,105°09'18.25"W,40°40'34.28"N,102°25'31.22"W, 41.75978,-103.76888, 42.81785,-105.16025, 42.78705,-102.33958, 40.70480,-105.15507, 40.67619,-102.42534,LC08_L2SP_033031_20220122_20220128_02_T1,LC80330312022022LGN00
